Subgroup	Sample	Type	Normalized_depth
gy2	C117-CMG04	Control	0.251798561151079
gy2	C118-CMG05	Control	0.361228175797712
gy2	C120-CKZ02	CON	0.425273390036452
gy2	C121-CKZ03	CON	0.54421768707483
gy2	C122-CKZ04	CON	0.582464745554874
gy2	C127-CZH04	Control	0.240529164161155
gy2	C134-CMH01	Control	0.484848484848485
gy2	C137-CMH04	Control	0.285597715218278
gy2	C138-CMH05	Control	0.383463151587777
gy2	C139-CBY01	Control	0.364298724954463
gy2	C142-CHU01	Control	0.279941577409932
gy2	C144-CHU03	Control	0.332527206771463
gy2	C145-CMA01	Control	0.328445747800586
gy2	C148-CTJ01	Control	0.228777844671884
gy2	C149-CTJ02	Control	0.290875688916105
gy2	C150-CTJ03	r1-r2-gy1	0.379924015196961
gy2	C151-CHA-E21	Control	0.353194103194103
gy2	C152-CKZ06	Control	0.209876543209877
gy2	C153-CHA-S21	Control	0.375
gy2	C154-CBA01	r3-r4-g1-g2-b4	0.253776435045317
gy2	C156-CBA03	Control	0.315151515151515
gy2	KOR01	Control	0.308788598574822
gy2	KOR02	Control	0.178784266984505
gy2	KOR03	Control	0.304806565064478
gy2	KOR04	CON	0.456674473067916
gy2	KOR05	Control	0.341779611078374
gy2	KOR07	CON	0.408878504672897
r1	C001-CHA-E01	Control	0.601322910402886
r1	C002-CHA-E02	Control	0.42042042042042
r1	C003-CHA-E03	Control	0.619962802231866
r1	C004-CHA-E04	Control	0.183038438071995
r1	C005-CHA-E05	CON	0.479616306954436
r1	C006-CHA-E06	Control	0.11997600479904
r1	C007-CHA-E07	r3-r4-g1-g2-b4	0.783132530120482
r1	C008-CHA-E08	Control	0.421686746987952
r1	C010-CHA-E10	r1-r2-gy1	0
r1	C011-CHA-E11	r3-r4-g2-b3-gy1	0.423472474289171
r1	C012-CHA-E12	Control	0.478755236385398
r1	C013-CHA-E13	Control	0.243605359317905
r1	C014-CHA-E14	Control	0.300842358604091
r1	C015-CHA-E15	Control	0.55045871559633
r1	C016-CHA-E16	r3-r4-g1-g2-b4	0.421686746987952
r1	C017-CHA-E17	Control	0.17931858936043
r1	C018-CHA-E18	Control	0.303214069132808
r1	C019-CHA-E19	Control	0.36036036036036
r1	C020-CHA-E20	Control	0.422960725075529
r1	C021-CHA-S01	Control	0.181928441479685
r1	C021-CHA-S01_2	Control	0.549450549450549
r1	C022-CHA-S02	Control	0.303582270795386
r1	C023-CHA-S03	Control	0.243013365735115
r1	C023-CHA-S03_2	Control	0.300480769230769
r1	C024-CHA-S04	r1-r2-gy1	0
r1	C024-CHA-S04_2	Control	0.717274357441721
r1	C025-CHA-S05	CON	0.418910831837223
r1	C026-CHA-S06	Control	0.303951367781155
r1	C027-CHA-S07	Control	0.548446069469835
r1	C028-CHA-S08	Control	0.850546780072904
r1	C029-CHA-S09	Control	0.303214069132808
r1	C030-CHA-S10	Control	0.541842263696568
r1	C035-CHA-S15	Control	0.428396572827417
r1	C036-CHA-S16	r1-r2-gy1	0
r1	C037-CHA-S17	Control	0.364298724954463
r1	C038-CHA-S18	Control	0.364963503649635
r1	C039-CHA-S19	Control	0.302846759539673
r1	C040-CHA-S20	Control	0.240673886883273
r1	C041-CHA-N01	Control	0.603864734299517
r1	C042-CHA-N02	Control	0.489895897121862
r1	C044-CHA-N04	Control	0.731261425959781
r1	C045-CHA-N05	Control	0.480192076830732
r1	C046-CHA-N06	r3-r4-g1-g2-b4	1.01857399640503
r1	C047-CHA-N07	r3-r4-g1-g2-b4	0.538922155688623
r1	C048-CHA-N08	Control	0.604229607250755
r1	C049-CHA-N09	Control	0.471142520612485
r1	C050-CHA-N10	CON	0.60313630880579
r1	C051-CHA-N11	CON	0.363856882959369
r1	C052-CHA-N12	r3-r4-g2-b3-gy1	0.305064063453325
r1	C054-CHA-N14	Control	0.730816077953715
r1	C055-CHA-N15	CON	0.121065375302663
r1	C056-CHA-N16	Control	0.2460024600246
r1	C057-CHA-N17	Control	0.366748166259169
r1	C058-CHA-N18	Control	0.530347672362994
r1	C059-CHA-N19	r3-r4-g2-b3-gy1	0.426049908703591
r1	C061-CHA-NE01	CON	0.854179377669311
r1	C062-CHA-NE02	Control	0.547112462006079
r1	C063-CHA-NE03	Control	0.546116504854369
r1	C064-CHA-NE04	r3-r4-g1-g2-b4	0.426309378806334
r1	C066-CHA-NE06	Control	0.184729064039409
r1	C067-CHA-NE07	Control	0.303030303030303
r1	C069-CHA-NE09	Control	0.608272506082725
r1	C070-CHA-NE10	Control	0.242130750605327
r1	C071-CHA-NE11	Control	0.471976401179941
r1	C072-CHA-NE12	Control	0.60459492140266
r1	C073-CHA-NE13	r3-r4-g1-g2-b4	0.660660660660661
r1	C074-CHA-NE14	Control	0.480769230769231
r1	C075-CHA-NE15	CON	0.060459492140266
r1	C076-CHA-NE16	Control	0.304878048780488
r1	C077-CHA-NE17	r3-r4-g2-b3-gy1	0.300842358604091
r1	C078-CHA-NE18	r3-r4-g1-g2-b4	0.792199878123096
r1	C079-CHA-NE19	Control	0.615006150061501
r1	C081-CHA-C01	r1-r2-gy1	0
r1	C082-CHA-C02	Control	0.306184935701164
r1	C083-CHA-C03	r3-r4-g1-g2-b4	0.605326876513317
r1	C084-CHA-C04	Control	0.667070952092177
r1	C086-CHA-C06	Control	0.33167495854063
r1	C087-CHA-C07	Control	0.494132180358246
r1	C088-CHA-C08	Control	0.492914356130622
r1	C089-CHA-C09	Control	0.180396873120866
r1	C090-CHA-C10	Control	0.492610837438424
r1	C091-CHA-C11	r3-r4-g1-g2-b4	0.600961538461538
r1	C094-CHA-C14	r3-r4-g1-g2-b4	0.121506682867558
r1	C095-CHA-C15	CON	0.359496704613541
r1	C096-CHA-C16	r3-r4-g2-b3-gy1	0.483968542044767
r1	C097-CHA-C17	Control	0.0604960677555959
r1	C099-CHA-C19	Control	0.36563071297989
r1	C100-CHA-C20	Control	0.120918984280532
r1	C102-CZA02	Control	0.199733688415446
r1	C107-CZA07	r3-r4-g1-g2-b4	0.54678007290401
r1	C111-CUG03	Control	0.182815356489945
r1	C112-CUG04	r1-r2-gy1	0
r1	C114-CMG01	Control	0.2999400119976
r1	C116-CMG03	CON	0.2999400119976
r1	C117-CMG04	Control	0.359712230215827
r1	C118-CMG05	Control	0.301023479831427
r1	C120-CKZ02	CON	0.425273390036452
r1	C121-CKZ03	CON	0.309214594928881
r1	C122-CKZ04	CON	0.306560392397302
r1	C127-CZH04	Control	1.32291040288635
r1	C134-CMH01	Control	0.242424242424242
r1	C137-CMH04	Control	0.611995104039168
r1	C138-CMH05	Control	0.239664469742361
r1	C139-CBY01	Control	0.485731633272617
r1	C142-CHU01	Control	0.389483933787731
r1	C144-CHU03	Control	0.665054413542926
r1	C145-CMA01	Control	0.527859237536657
r1	C148-CTJ01	Control	0.301023479831427
r1	C149-CTJ02	Control	0.489895897121862
r1	C150-CTJ03	r1-r2-gy1	0
r1	C151-CHA-E21	Control	0.245700245700246
r1	C152-CKZ06	Control	0.308641975308642
r1	C153-CHA-S21	Control	0.6875
r1	C154-CBA01	r3-r4-g1-g2-b4	0.241691842900302
r1	C156-CBA03	Control	0.424242424242424
r1	KOR01	Control	0.296912114014252
r1	KOR02	Control	0.178784266984505
r1	KOR03	Control	0.293083235638921
r1	KOR04	CON	0.351288056206089
r1	KOR05	Control	0.176782557454331
r1	KOR07	CON	0.525700934579439
r2	C001-CHA-E01	Control	0.0601322910402886
r2	C002-CHA-E02	Control	0
r2	C003-CHA-E03	Control	0.0619962802231866
r2	C004-CHA-E04	Control	0
r2	C005-CHA-E05	CON	0.0599520383693046
r2	C006-CHA-E06	Control	0.0599880023995201
r2	C007-CHA-E07	r3-r4-g1-g2-b4	0.0602409638554217
r2	C008-CHA-E08	Control	0.0602409638554217
r2	C010-CHA-E10	r1-r2-gy1	0
r2	C011-CHA-E11	r3-r4-g2-b3-gy1	0.181488203266788
r2	C012-CHA-E12	Control	0.239377618192699
r2	C013-CHA-E13	Control	0.365408038976857
r2	C014-CHA-E14	Control	0.180505415162455
r2	C015-CHA-E15	Control	0.091743119266055
r2	C016-CHA-E16	r3-r4-g1-g2-b4	1.14457831325301
r2	C017-CHA-E17	Control	0.119545726240287
r2	C018-CHA-E18	Control	0.0606428138265616
r2	C019-CHA-E19	Control	0.0600600600600601
r2	C020-CHA-E20	Control	0.181268882175227
r2	C021-CHA-S01	Control	0.181928441479685
r2	C021-CHA-S01_2	Control	0.183150183150183
r2	C022-CHA-S02	Control	0.0607164541590771
r2	C023-CHA-S03	Control	0.243013365735115
r2	C023-CHA-S03_2	Control	0.210336538461538
r2	C024-CHA-S04	r1-r2-gy1	0
r2	C024-CHA-S04_2	Control	0.119545726240287
r2	C025-CHA-S05	CON	0.299222022740874
r2	C026-CHA-S06	Control	0.121580547112462
r2	C027-CHA-S07	Control	0.12187690432663
r2	C028-CHA-S08	Control	0.121506682867558
r2	C029-CHA-S09	Control	0.303214069132808
r2	C030-CHA-S10	Control	0.180614087898856
r2	C035-CHA-S15	Control	0.244798041615667
r2	C037-CHA-S17	Control	0.242865816636308
r2	C038-CHA-S18	Control	0.425790754257908
r2	C039-CHA-S19	Control	0.242277407631738
r2	C040-CHA-S20	Control	0
r2	C041-CHA-N01	Control	0.271739130434783
r2	C042-CHA-N02	Control	0.0612369871402327
r2	C044-CHA-N04	Control	0.24375380865326
r2	C045-CHA-N05	Control	0.180072028811525
r2	C047-CHA-N07	r3-r4-g1-g2-b4	0.29940119760479
r2	C048-CHA-N08	Control	0.181268882175227
r2	C049-CHA-N09	Control	0.176678445229682
r2	C050-CHA-N10	CON	0
r2	C051-CHA-N11	CON	0.242571255306246
r2	C052-CHA-N12	r3-r4-g2-b3-gy1	0.213544844417328
r2	C054-CHA-N14	Control	0.0609013398294762
r2	C055-CHA-N15	CON	0.181598062953995
r2	C056-CHA-N16	Control	0.18450184501845
r2	C057-CHA-N17	Control	0.275061124694377
r2	C058-CHA-N18	Control	0.294637595757219
r2	C061-CHA-NE01	CON	0.305064063453325
r2	C062-CHA-NE02	Control	0.121580547112462
r2	C063-CHA-NE03	Control	0.242718446601942
r2	C064-CHA-NE04	r3-r4-g1-g2-b4	0.334957369062119
r2	C066-CHA-NE06	Control	0.123152709359606
r2	C067-CHA-NE07	Control	0
r2	C069-CHA-NE09	Control	0.152068126520681
r2	C070-CHA-NE10	Control	0
r2	C071-CHA-NE11	Control	0.117994100294985
r2	C072-CHA-NE12	Control	0
r2	C073-CHA-NE13	r3-r4-g1-g2-b4	0.15015015015015
r2	C074-CHA-NE14	Control	0.0600961538461538
r2	C075-CHA-NE15	CON	0.181378476420798
r2	C076-CHA-NE16	Control	0.121951219512195
r2	C077-CHA-NE17	r3-r4-g2-b3-gy1	0.180505415162455
r2	C078-CHA-NE18	r3-r4-g1-g2-b4	0
r2	C079-CHA-NE19	Control	0.030750307503075
r2	C081-CHA-C01	r1-r2-gy1	0
r2	C082-CHA-C02	Control	0.122473974280465
r2	C084-CHA-C04	Control	0.242571255306246
r2	C086-CHA-C06	Control	0.110558319513543
r2	C087-CHA-C07	Control	0.123533045089561
r2	C089-CHA-C09	Control	0.150330727600722
r2	C090-CHA-C10	Control	0.061576354679803
r2	C091-CHA-C11	r3-r4-g1-g2-b4	0.300480769230769
r2	C094-CHA-C14	r3-r4-g1-g2-b4	0.577156743620899
r2	C095-CHA-C15	CON	0.0599161174355902
r2	C096-CHA-C16	r3-r4-g2-b3-gy1	0.120992135511192
r2	C097-CHA-C17	Control	0.241984271022384
r2	C100-CHA-C20	Control	0.211608222490931
r2	C102-CZA02	Control	0.266311584553928
r2	C107-CZA07	r3-r4-g1-g2-b4	0.364520048602673
r2	C111-CUG03	Control	0.12187690432663
r2	C114-CMG01	Control	0.0599880023995201
r2	C116-CMG03	CON	0.0599880023995201
r2	C117-CMG04	Control	0.179856115107914
r2	C118-CMG05	Control	0.120409391932571
r2	C121-CKZ03	CON	0.0618429189857761
r2	C122-CKZ04	CON	0.0613120784794605
r2	C127-CZH04	Control	0.120264582080577
r2	C134-CMH01	Control	0.121212121212121
r2	C137-CMH04	Control	0.18359853121175
r2	C138-CMH05	Control	0.11983223487118
r2	C139-CBY01	Control	0.273224043715847
r2	C142-CHU01	Control	0.146056475170399
r2	C144-CHU03	Control	0.181378476420798
r2	C145-CMA01	Control	0.146627565982405
r2	C148-CTJ01	Control	0.120409391932571
r2	C149-CTJ02	Control	0.244947948560931
r2	C151-CHA-E21	Control	0.184275184275184
r2	C152-CKZ06	Control	0.0617283950617284
r2	C153-CHA-S21	Control	0.125
r2	C156-CBA03	Control	0.0606060606060606
r2	KOR01	Control	0.0890736342042755
r2	KOR02	Control	0.119189511323004
r2	KOR03	Control	0.117233294255569
r2	KOR05	Control	0.0589275191514437
r3/r4	C001-CHA-E01	Control	0.666265784726398
r3/r4	C002-CHA-E02	Control	0.672672672672673
r3/r4	C003-CHA-E03	Control	0.743955362678239
r3/r4	C004-CHA-E04	Control	0.583282489322758
r3/r4	C005-CHA-E05	CON	0.424460431654676
r3/r4	C006-CHA-E06	Control	0.605096372029941
r3/r4	C007-CHA-E07	r3-r4-g1-g2-b4	0
r3/r4	C008-CHA-E08	Control	0.640060240963855
r3/r4	C010-CHA-E10	r1-r2-gy1	0.682476943346509
r3/r4	C011-CHA-E11	r3-r4-g2-b3-gy1	0
r3/r4	C012-CHA-E12	Control	0.696588868940754
r3/r4	C013-CHA-E13	Control	0.596833130328867
r3/r4	C014-CHA-E14	Control	0.664259927797834
r3/r4	C015-CHA-E15	Control	0.716819571865443
r3/r4	C016-CHA-E16	r3-r4-g1-g2-b4	0
r3/r4	C017-CHA-E17	Control	0.588164973102211
r3/r4	C018-CHA-E18	Control	0.717606630280978
r3/r4	C019-CHA-E19	Control	0.708708708708709
r3/r4	C020-CHA-E20	Control	0.575226586102719
r3/r4	C021-CHA-S01	Control	0.62098241358399
r3/r4	C021-CHA-S01_2	Control	0.581196581196581
r3/r4	C022-CHA-S02	Control	0.665452337583485
r3/r4	C023-CHA-S03	Control	0.69501822600243
r3/r4	C023-CHA-S03_2	Control	0.735576923076923
r3/r4	C024-CHA-S04	r1-r2-gy1	0.690923420464994
r3/r4	C024-CHA-S04_2	Control	0.590555887627017
r3/r4	C025-CHA-S05	CON	0.61280670257331
r3/r4	C026-CHA-S06	Control	0.551975683890578
r3/r4	C027-CHA-S07	Control	0.689823278488726
r3/r4	C028-CHA-S08	Control	0.71445929526124
r3/r4	C029-CHA-S09	Control	0.715585203153426
r3/r4	C030-CHA-S10	Control	0.597230583985551
r3/r4	C035-CHA-S15	Control	0.753977968176255
r3/r4	C036-CHA-S16	r1-r2-gy1	0.628193097695756
r3/r4	C037-CHA-S17	Control	0.629022465088038
r3/r4	C038-CHA-S18	Control	0.666666666666667
r3/r4	C039-CHA-S19	Control	0.651726226529376
r3/r4	C040-CHA-S20	Control	0.596871239470517
r3/r4	C041-CHA-N01	Control	0.666666666666667
r3/r4	C042-CHA-N02	Control	0.600122473974281
r3/r4	C044-CHA-N04	Control	0.616697135892748
r3/r4	C045-CHA-N05	Control	0.602641056422569
r3/r4	C046-CHA-N06	r3-r4-g1-g2-b4	0
r3/r4	C047-CHA-N07	r3-r4-g1-g2-b4	0
r3/r4	C048-CHA-N08	Control	0.548640483383686
r3/r4	C049-CHA-N09	Control	0.56301531213192
r3/r4	C050-CHA-N10	CON	0.499396863691195
r3/r4	C051-CHA-N11	CON	0.565191024863554
r3/r4	C052-CHA-N12	r3-r4-g2-b3-gy1	0.00508440105755542
r3/r4	C054-CHA-N14	Control	0.64068209500609
r3/r4	C055-CHA-N15	CON	0.493946731234867
r3/r4	C056-CHA-N16	Control	0.720069700697007
r3/r4	C057-CHA-N17	Control	0.591687041564792
r3/r4	C058-CHA-N18	Control	0.610489098408957
r3/r4	C059-CHA-N19	r3-r4-g2-b3-gy1	0
r3/r4	C061-CHA-NE01	CON	0.593044539353265
r3/r4	C062-CHA-NE02	Control	0.729483282674772
r3/r4	C063-CHA-NE03	Control	0.711165048543689
r3/r4	C064-CHA-NE04	r3-r4-g1-g2-b4	0.0048721071863581
r3/r4	C066-CHA-NE06	Control	0.66256157635468
r3/r4	C067-CHA-NE07	Control	0.542929292929293
r3/r4	C069-CHA-NE09	Control	0.562043795620438
r3/r4	C070-CHA-NE10	Control	0.619854721549637
r3/r4	C071-CHA-NE11	Control	0.651327433628319
r3/r4	C072-CHA-NE12	Control	0.570737605804111
r3/r4	C073-CHA-NE13	r3-r4-g1-g2-b4	0.00480480480480481
r3/r4	C074-CHA-NE14	Control	0.584134615384616
r3/r4	C075-CHA-NE15	CON	0.442563482466747
r3/r4	C076-CHA-NE16	Control	0.597560975609756
r3/r4	C077-CHA-NE17	r3-r4-g2-b3-gy1	0.00286516532003897
r3/r4	C078-CHA-NE18	r3-r4-g1-g2-b4	0.0048750761730652
r3/r4	C079-CHA-NE19	Control	0.681426814268143
r3/r4	C081-CHA-C01	r1-r2-gy1	0.720453170543915
r3/r4	C082-CHA-C02	Control	0.627679118187386
r3/r4	C083-CHA-C03	r3-r4-g1-g2-b4	0
r3/r4	C084-CHA-C04	Control	0.667070952092177
r3/r4	C086-CHA-C06	Control	0.539524599226092
r3/r4	C087-CHA-C07	Control	0.607782581840642
r3/r4	C088-CHA-C08	Control	0.687615526802218
r3/r4	C089-CHA-C09	Control	0.63740228502706
r3/r4	C090-CHA-C10	Control	0.63115763546798
r3/r4	C091-CHA-C11	r3-r4-g1-g2-b4	0.00240384615384616
r3/r4	C094-CHA-C14	r3-r4-g1-g2-b4	0
r3/r4	C095-CHA-C15	CON	0.58478130617136
r3/r4	C096-CHA-C16	r3-r4-g2-b3-gy1	0
r3/r4	C097-CHA-C17	Control	0.745311554748942
r3/r4	C099-CHA-C19	Control	0.611923623806622
r3/r4	C100-CHA-C20	Control	0.564288593309149
r3/r4	C102-CZA02	Control	0.764314247669774
r3/r4	C107-CZA07	r3-r4-g1-g2-b4	0
r3/r4	C111-CUG03	Control	0.528945764777574
r3/r4	C112-CUG04	r1-r2-gy1	0.559560171044594
r3/r4	C114-CMG01	Control	0.621475704859028
r3/r4	C116-CMG03	CON	0.453509298140372
r3/r4	C117-CMG04	Control	0.625899280575539
r3/r4	C118-CMG05	Control	0.592414208308248
r3/r4	C120-CKZ02	CON	0.597812879708384
r3/r4	C121-CKZ03	CON	0.566481137909709
r3/r4	C122-CKZ04	CON	0.610668301655426
r3/r4	C127-CZH04	Control	0.546001202645821
r3/r4	C134-CMH01	Control	0.618181818181818
r3/r4	C137-CMH04	Control	0.577723378212975
r3/r4	C138-CMH05	Control	0.635110844817256
r3/r4	C139-CBY01	Control	0.546448087431694
r3/r4	C142-CHU01	Control	0.53554040895813
r3/r4	C144-CHU03	Control	0.582829504232164
r3/r4	C145-CMA01	Control	0.593548387096774
r3/r4	C148-CTJ01	Control	0.611679711017459
r3/r4	C149-CTJ02	Control	0.574096754439682
r3/r4	C150-CTJ03	r1-r2-gy1	0.699860027994401
r3/r4	C151-CHA-E21	Control	0.656019656019656
r3/r4	C152-CKZ06	Control	0.602469135802469
r3/r4	C153-CHA-S21	Control	0.778645833333333
r3/r4	C154-CBA01	r3-r4-g1-g2-b4	0
r3/r4	C156-CBA03	Control	0.651515151515151
r3/r4	KOR01	Control	0.658155186064925
r3/r4	KOR02	Control	0.555423122765197
r3/r4	KOR03	Control	0.569753810082063
r3/r4	KOR04	CON	0.559718969555036
r3/r4	KOR05	Control	0.615203299941072
r3/r4	KOR07	CON	0.591121495327103
r4	C001-CHA-E01	Control	0.661455201443175
r4	C002-CHA-E02	Control	0.0600600600600601
r4	C003-CHA-E03	Control	0.247985120892746
r4	C004-CHA-E04	Control	0.427089688834655
r4	C005-CHA-E05	CON	0.419664268585132
r4	C006-CHA-E06	Control	0.419916016796641
r4	C007-CHA-E07	r3-r4-g1-g2-b4	0
r4	C008-CHA-E08	Control	0.120481927710843
r4	C010-CHA-E10	r1-r2-gy1	0
r4	C011-CHA-E11	r3-r4-g2-b3-gy1	0
r4	C012-CHA-E12	Control	0.658288450029922
r4	C013-CHA-E13	Control	0
r4	C014-CHA-E14	Control	0.120336943441637
r4	C015-CHA-E15	Control	0.18348623853211
r4	C016-CHA-E16	r3-r4-g1-g2-b4	0
r4	C017-CHA-E17	Control	0.358637178720861
r4	C018-CHA-E18	Control	0.242571255306246
r4	C019-CHA-E19	Control	0.480480480480481
r4	C020-CHA-E20	Control	0.302114803625378
r4	C021-CHA-S01	Control	0.181928441479685
r4	C021-CHA-S01_2	Control	0.122100122100122
r4	C022-CHA-S02	Control	0.42501517911354
r4	C023-CHA-S03	Control	0.243013365735115
r4	C023-CHA-S03_2	Control	0.180288461538462
r4	C024-CHA-S04	r1-r2-gy1	0.302114803625378
r4	C024-CHA-S04_2	Control	0.239091452480574
r4	C025-CHA-S05	CON	0.179533213644524
r4	C026-CHA-S06	Control	0.303951367781155
r4	C027-CHA-S07	Control	0.182815356489945
r4	C028-CHA-S08	Control	0.182260024301337
r4	C029-CHA-S09	Control	0.0606428138265616
r4	C030-CHA-S10	Control	0.120409391932571
r4	C035-CHA-S15	Control	0.244798041615667
r4	C036-CHA-S16	r1-r2-gy1	0.479616306954436
r4	C037-CHA-S17	Control	0.303582270795386
r4	C038-CHA-S18	Control	0
r4	C039-CHA-S19	Control	0.484554815263477
r4	C040-CHA-S20	Control	0.300842358604091
r4	C041-CHA-N01	Control	0.36231884057971
r4	C042-CHA-N02	Control	0.367421922841396
r4	C044-CHA-N04	Control	0.0609384521633151
r4	C045-CHA-N05	Control	0.120048019207683
r4	C046-CHA-N06	r3-r4-g1-g2-b4	0
r4	C047-CHA-N07	r3-r4-g1-g2-b4	0
r4	C048-CHA-N08	Control	0.362537764350453
r4	C049-CHA-N09	Control	0.235571260306243
r4	C050-CHA-N10	CON	0.180940892641737
r4	C051-CHA-N11	CON	0.121285627653123
r4	C052-CHA-N12	r3-r4-g2-b3-gy1	0
r4	C054-CHA-N14	Control	0.365408038976857
r4	C055-CHA-N15	CON	0.121065375302663
r4	C056-CHA-N16	Control	0.18450184501845
r4	C057-CHA-N17	Control	0.305623471882641
r4	C058-CHA-N18	Control	0
r4	C059-CHA-N19	r3-r4-g2-b3-gy1	0
r4	C061-CHA-NE01	CON	0.061012812690665
r4	C062-CHA-NE02	Control	0.486322188449848
r4	C063-CHA-NE03	Control	0.182038834951456
r4	C064-CHA-NE04	r3-r4-g1-g2-b4	0
r4	C066-CHA-NE06	Control	0.246305418719212
r4	C067-CHA-NE07	Control	0.121212121212121
r4	C069-CHA-NE09	Control	0.304136253041362
r4	C070-CHA-NE10	Control	0.121065375302663
r4	C071-CHA-NE11	Control	0
r4	C072-CHA-NE12	Control	0.241837968561064
r4	C073-CHA-NE13	r3-r4-g1-g2-b4	0
r4	C074-CHA-NE14	Control	0.540865384615385
r4	C075-CHA-NE15	CON	0.30229746070133
r4	C076-CHA-NE16	Control	0.365853658536585
r4	C077-CHA-NE17	r3-r4-g2-b3-gy1	0
r4	C078-CHA-NE18	r3-r4-g1-g2-b4	0
r4	C079-CHA-NE19	Control	0
r4	C081-CHA-C01	r1-r2-gy1	0.0604960677555959
r4	C082-CHA-C02	Control	0
r4	C083-CHA-C03	r3-r4-g1-g2-b4	0
r4	C084-CHA-C04	Control	0.121285627653123
r4	C086-CHA-C06	Control	0.442233278054174
r4	C087-CHA-C07	Control	0.308832612723904
r4	C088-CHA-C08	Control	0.369685767097967
r4	C089-CHA-C09	Control	0.300661455201443
r4	C090-CHA-C10	Control	0.246305418719212
r4	C091-CHA-C11	r3-r4-g1-g2-b4	0
r4	C094-CHA-C14	r3-r4-g1-g2-b4	0
r4	C095-CHA-C15	CON	0.359496704613541
r4	C096-CHA-C16	r3-r4-g2-b3-gy1	0
r4	C097-CHA-C17	Control	0.181488203266788
r4	C099-CHA-C19	Control	0.36563071297989
r4	C100-CHA-C20	Control	0.181378476420798
r4	C102-CZA02	Control	0.266311584553928
r4	C107-CZA07	r3-r4-g1-g2-b4	0
r4	C111-CUG03	Control	0.12187690432663
r4	C112-CUG04	r1-r2-gy1	0.916310323762981
r4	C114-CMG01	Control	0.2999400119976
r4	C116-CMG03	CON	0.17996400719856
r4	C117-CMG04	Control	0.179856115107914
r4	C118-CMG05	Control	0.481637567730283
r4	C120-CKZ02	CON	0.364520048602673
r4	C121-CKZ03	CON	0.432900432900433
r4	C122-CKZ04	CON	0.245248313917842
r4	C127-CZH04	Control	0.180396873120866
r4	C134-CMH01	Control	0.181818181818182
r4	C137-CMH04	Control	0.244798041615667
r4	C138-CMH05	Control	0.0599161174355902
r4	C139-CBY01	Control	0.242865816636308
r4	C142-CHU01	Control	0.340798442064265
r4	C144-CHU03	Control	0.665054413542926
r4	C145-CMA01	Control	0.351906158357771
r4	C148-CTJ01	Control	0.301023479831427
r4	C149-CTJ02	Control	0.306184935701164
r4	C150-CTJ03	r1-r2-gy1	0.2999400119976
r4	C151-CHA-E21	Control	0.184275184275184
r4	C152-CKZ06	Control	0.185185185185185
r4	C153-CHA-S21	Control	0.0625
r4	C154-CBA01	r3-r4-g1-g2-b4	0
r4	C156-CBA03	Control	0.303030303030303
r4	KOR01	Control	0.415676959619952
r4	KOR02	Control	0.119189511323004
r4	KOR03	Control	0.175849941383353
r4	KOR04	CON	0.234192037470726
r4	KOR05	Control	0.176782557454331
r4	KOR07	CON	0.292056074766355
