Subgroup	Sample	Type	Normalized_depth	Median_value	Control_Normalized_depth
g2/g3	C134-CMH01	Control	0.602272727272727	0.57780434349472	1.0423
g2/g3	C137-CMH04	Control	0.581395348837209	0.57780434349472	1.0062
g2/g3	C138-CMH05	Control	0.490563211503895	0.57780434349472	0.8490
g2/g3	C139-CBY01	Control	0.690649666059502	0.57780434349472	1.1953
g2/g3	C142-CHU01	Control	0.444255111976631	0.57780434349472	0.7689
g2/g3	C144-CHU03	Control	0.559250302297461	0.57780434349472	0.9679
g2/g3	C145-CMA01	Control	0.527859237536657	0.57780434349472	0.9136
g2/g3	C148-CTJ01	Control	0.549869556492073	0.57780434349472	0.9517
g2/g3	C149-CTJ02	Control	0.535823637477036	0.57780434349472	0.9273
g2/g3	C150-CTJ03	r1-r2-gy1	0.367926414717056	0.57780434349472	0.6368
g2/g3	C151-CHA-E21	Control	0.66031941031941	0.57780434349472	1.1428
g2/g3	C152-CKZ06	Control	0.555555555555556	0.57780434349472	0.9615
g2/g3	C153-CHA-S21	Control	0.508333333333333	0.57780434349472	0.8798
g2/g3	C154-CBA01	r3-r4-g1-g2-b4	0.443101711983887	0.57780434349472	0.7669
g2/g3	C156-CBA03	Control	0.597402597402597	0.57780434349472	1.0339
g2/g3	KOR01	Control	0.525958601968103	0.57780434349472	0.9103
g2/g3	KOR02	Control	0.566150178784267	0.57780434349472	0.9798
g2/g3	KOR03	Control	0.516559202813599	0.57780434349472	0.8940
g2/g3	KOR04	CON	0.695257611241218	0.57780434349472	1.2033
g2/g3	KOR05	Control	0.578226281673542	0.57780434349472	1.0007
g2/g3	KOR07	CON	0.58776285046729	0.57780434349472	1.0172
g3	C001-CHA-E01	Control	0.450992182802165	0.36563071297989	1.2335
g3	C002-CHA-E02	Control	0.27027027027027	0.36563071297989	0.7392
g3	C003-CHA-E03	Control	0.402975821450713	0.36563071297989	1.1021
g3	C004-CHA-E04	Control	0.350823672971324	0.36563071297989	0.9595
g3	C005-CHA-E05	CON	0	0.36563071297989	0.0000
g3	C006-CHA-E06	Control	0.434913017396521	0.36563071297989	1.1895
g3	C007-CHA-E07	r3-r4-g1-g2-b4	0.768072289156626	0.36563071297989	2.1007
g3	C008-CHA-E08	Control	0.331325301204819	0.36563071297989	0.9062
g3	C010-CHA-E10	r1-r2-gy1	0	0.36563071297989	0.0000
g3	C011-CHA-E11	r3-r4-g2-b3-gy1	0.362976406533575	0.36563071297989	0.9927
g3	C012-CHA-E12	Control	0.314183123877917	0.36563071297989	0.8593
g3	C013-CHA-E13	Control	0.334957369062119	0.36563071297989	0.9161
g3	C014-CHA-E14	Control	0.451263537906137	0.36563071297989	1.2342
g3	C015-CHA-E15	Control	0.321100917431193	0.36563071297989	0.8782
g3	C016-CHA-E16	r3-r4-g1-g2-b4	0.481927710843373	0.36563071297989	1.3181
g3	C017-CHA-E17	Control	0.418410041841004	0.36563071297989	1.1444
g3	C018-CHA-E18	Control	0.469981807155852	0.36563071297989	1.2854
g3	C019-CHA-E19	Control	0.27027027027027	0.36563071297989	0.7392
g3	C020-CHA-E20	Control	0.392749244712991	0.36563071297989	1.0742
g3	C021-CHA-S01	Control	0.485142510612492	0.36563071297989	1.3269
g3	C021-CHA-S01_2	Control	0.28998778998779	0.36563071297989	0.7931
g3	C022-CHA-S02	Control	0.516089860352155	0.36563071297989	1.4115
g3	C023-CHA-S03	Control	0.303766707168894	0.36563071297989	0.8308
g3	C023-CHA-S03_2	Control	0.345552884615385	0.36563071297989	0.9451
g3	C024-CHA-S04	r1-r2-gy1	0.256797583081571	0.36563071297989	0.7023
g3	C024-CHA-S04_2	Control	0.403466826060968	0.36563071297989	1.1035
g3	C025-CHA-S05	CON	0	0.36563071297989	0.0000
g3	C026-CHA-S06	Control	0.364741641337386	0.36563071297989	0.9976
g3	C027-CHA-S07	Control	0.457038391224863	0.36563071297989	1.2500
g3	C028-CHA-S08	Control	0.273390036452005	0.36563071297989	0.7477
g3	C029-CHA-S09	Control	0.636749545178896	0.36563071297989	1.7415
g3	C030-CHA-S10	Control	0.195665261890427	0.36563071297989	0.5351
g3	C035-CHA-S15	Control	0.413096695226438	0.36563071297989	1.1298
g3	C036-CHA-S16	r1-r2-gy1	0	0.36563071297989	0.0000
g3	C037-CHA-S17	Control	0.42501517911354	0.36563071297989	1.1624
g3	C038-CHA-S18	Control	0.304136253041362	0.36563071297989	0.8318
g3	C039-CHA-S19	Control	0.317989097516657	0.36563071297989	0.8697
g3	C040-CHA-S20	Control	0.315884476534296	0.36563071297989	0.8639
g3	C041-CHA-N01	Control	0.377415458937198	0.36563071297989	1.0322
g3	C042-CHA-N02	Control	0.443968156766687	0.36563071297989	1.2143
g3	C044-CHA-N04	Control	0.319926873857404	0.36563071297989	0.8750
g3	C045-CHA-N05	Control	0.285114045618247	0.36563071297989	0.7798
g3	C046-CHA-N06	r3-r4-g1-g2-b4	0.359496704613541	0.36563071297989	0.9832
g3	C047-CHA-N07	r3-r4-g1-g2-b4	0.459081836327345	0.36563071297989	1.2556
g3	C048-CHA-N08	Control	0.332326283987915	0.36563071297989	0.9089
g3	C049-CHA-N09	Control	0.441696113074205	0.36563071297989	1.2080
g3	C050-CHA-N10	CON	0	0.36563071297989	0.0000
g3	C051-CHA-N11	CON	0	0.36563071297989	0.0000
g3	C052-CHA-N12	r3-r4-g2-b3-gy1	0.335570469798658	0.36563071297989	0.9178
g3	C054-CHA-N14	Control	0.502436053593179	0.36563071297989	1.3742
g3	C055-CHA-N15	CON	0	0.36563071297989	0.0000
g3	C056-CHA-N16	Control	0.30750307503075	0.36563071297989	0.8410
g3	C057-CHA-N17	Control	0.412591687041565	0.36563071297989	1.1284
g3	C058-CHA-N18	Control	0.265173836181497	0.36563071297989	0.7253
g3	C059-CHA-N19	r3-r4-g2-b3-gy1	0.486914181375533	0.36563071297989	1.3317
g3	C061-CHA-NE01	CON	0	0.36563071297989	0.0000
g3	C062-CHA-NE02	Control	0.364741641337386	0.36563071297989	0.9976
g3	C063-CHA-NE03	Control	0.439927184466019	0.36563071297989	1.2032
g3	C064-CHA-NE04	r3-r4-g1-g2-b4	0.933820544051969	0.36563071297989	2.5540
g3	C066-CHA-NE06	Control	0.41564039408867	0.36563071297989	1.1368
g3	C067-CHA-NE07	Control	0.333333333333333	0.36563071297989	0.9117
g3	C069-CHA-NE09	Control	0.380170316301703	0.36563071297989	1.0398
g3	C070-CHA-NE10	Control	0.348062953995157	0.36563071297989	0.9520
g3	C071-CHA-NE11	Control	0.28023598820059	0.36563071297989	0.7664
g3	C072-CHA-NE12	Control	0.423216444981862	0.36563071297989	1.1575
g3	C073-CHA-NE13	r3-r4-g1-g2-b4	0.795795795795796	0.36563071297989	2.1765
g3	C074-CHA-NE14	Control	0.180288461538462	0.36563071297989	0.4931
g3	C075-CHA-NE15	CON	0.0151148730350665	0.36563071297989	0.0413
g3	C076-CHA-NE16	Control	0.442073170731707	0.36563071297989	1.2091
g3	C077-CHA-NE17	r3-r4-g2-b3-gy1	0.330926594464501	0.36563071297989	0.9051
g3	C078-CHA-NE18	r3-r4-g1-g2-b4	0.807434491163924	0.36563071297989	2.2083
g3	C079-CHA-NE19	Control	0.445879458794588	0.36563071297989	1.2195
g3	C081-CHA-C01	r1-r2-gy1	0.347852389594676	0.36563071297989	0.9514
g3	C082-CHA-C02	Control	0.443968156766687	0.36563071297989	1.2143
g3	C083-CHA-C03	r3-r4-g1-g2-b4	0.564971751412429	0.36563071297989	1.5452
g3	C084-CHA-C04	Control	0.37901758641601	0.36563071297989	1.0366
g3	C086-CHA-C06	Control	0.23493642896628	0.36563071297989	0.6426
g3	C087-CHA-C07	Control	0.262507720815318	0.36563071297989	0.7180
g3	C088-CHA-C08	Control	0.369685767097967	0.36563071297989	1.0111
g3	C089-CHA-C09	Control	0.526157546602526	0.36563071297989	1.4390
g3	C090-CHA-C10	Control	0.41564039408867	0.36563071297989	1.1368
g3	C091-CHA-C11	r3-r4-g1-g2-b4	0.300480769230769	0.36563071297989	0.8218
g3	C094-CHA-C14	r3-r4-g1-g2-b4	0.303766707168894	0.36563071297989	0.8308
g3	C095-CHA-C15	CON	0	0.36563071297989	0.0000
g3	C096-CHA-C16	r3-r4-g2-b3-gy1	0.378100423472474	0.36563071297989	1.0341
g3	C097-CHA-C17	Control	0.362976406533575	0.36563071297989	0.9927
g3	C099-CHA-C19	Control	0.411334552102377	0.36563071297989	1.1250
g3	C100-CHA-C20	Control	0.30229746070133	0.36563071297989	0.8268
g3	C102-CZA02	Control	0.499334221038615	0.36563071297989	1.3657
g3	C107-CZA07	r3-r4-g1-g2-b4	0.455650060753341	0.36563071297989	1.2462
g3	C111-CUG03	Control	0.36563071297989	0.36563071297989	1.0000
g3	C112-CUG04	r1-r2-gy1	0.0610873549175321	0.36563071297989	0.1671
g3	C114-CMG01	Control	0.419916016796641	0.36563071297989	1.1485
g3	C116-CMG03	CON	0	0.36563071297989	0.0000
g3	C117-CMG04	Control	0.254796163069544	0.36563071297989	0.6969
g3	C118-CMG05	Control	0.45153521974714	0.36563071297989	1.2349
g3	C120-CKZ02	CON	0	0.36563071297989	0.0000
g3	C121-CKZ03	CON	0	0.36563071297989	0.0000
g3	C122-CKZ04	CON	0	0.36563071297989	0.0000
g3	C127-CZH04	Control	0.360793746241732	0.36563071297989	0.9868
g3	C134-CMH01	Control	0.424242424242424	0.36563071297989	1.1603
g3	C137-CMH04	Control	0.275397796817625	0.36563071297989	0.7532
g3	C138-CMH05	Control	0.434391851408029	0.36563071297989	1.1881
g3	C139-CBY01	Control	0.318761384335155	0.36563071297989	0.8718
g3	C142-CHU01	Control	0.243427458617332	0.36563071297989	0.6658
g3	C144-CHU03	Control	0.438331318016929	0.36563071297989	1.1988
g3	C145-CMA01	Control	0.337243401759531	0.36563071297989	0.9224
g3	C148-CTJ01	Control	0.391330523780855	0.36563071297989	1.0703
g3	C149-CTJ02	Control	0.306184935701164	0.36563071297989	0.8374
g3	C150-CTJ03	r1-r2-gy1	0	0.36563071297989	0.0000
g3	C151-CHA-E21	Control	0.276412776412776	0.36563071297989	0.7560
g3	C152-CKZ06	Control	0.524691358024691	0.36563071297989	1.4350
g3	C153-CHA-S21	Control	0.375	0.36563071297989	1.0256
g3	C154-CBA01	r3-r4-g1-g2-b4	0.362537764350453	0.36563071297989	0.9915
g3	C156-CBA03	Control	0.181818181818182	0.36563071297989	0.4973
g3	KOR01	Control	0.296912114014252	0.36563071297989	0.8121
g3	KOR02	Control	0.372467222884386	0.36563071297989	1.0187
g3	KOR03	Control	0.395662368112544	0.36563071297989	1.0821
g3	KOR04	CON	0	0.36563071297989	0.0000
g3	KOR05	Control	0.206246317030053	0.36563071297989	0.5641
g3	KOR07	CON	0	0.36563071297989	0.0000
gy1	C001-CHA-E01	Control	0.336740829825616	0.297973778307509	1.1301
gy1	C002-CHA-E02	Control	0.228228228228228	0.297973778307509	0.7659
gy1	C003-CHA-E03	Control	0.27898326100434	0.297973778307509	0.9363
gy1	C004-CHA-E04	Control	0.305064063453325	0.297973778307509	1.0238
gy1	C005-CHA-E05	CON	0.0839328537170264	0.297973778307509	0.2817
gy1	C006-CHA-E06	Control	0.323935212957408	0.297973778307509	1.0871
gy1	C007-CHA-E07	r3-r4-g1-g2-b4	0.602409638554217	0.297973778307509	2.0217
gy1	C008-CHA-E08	Control	0.225903614457831	0.297973778307509	0.7581
gy1	C010-CHA-E10	r1-r2-gy1	0.278787878787879	0.297973778307509	0.9356
gy1	C011-CHA-E11	r3-r4-g2-b3-gy1	0.020165355918532	0.297973778307509	0.0677
gy1	C012-CHA-E12	Control	0.203470975463794	0.297973778307509	0.6828
gy1	C013-CHA-E13	Control	0.23142509135201	0.297973778307509	0.7767
gy1	C014-CHA-E14	Control	0.348977135980746	0.297973778307509	1.1712
gy1	C015-CHA-E15	Control	0.293577981651376	0.297973778307509	0.9852
gy1	C016-CHA-E16	r3-r4-g1-g2-b4	0.614457831325301	0.297973778307509	2.0621
gy1	C017-CHA-E17	Control	0.418410041841004	0.297973778307509	1.4042
gy1	C018-CHA-E18	Control	0.278956943602183	0.297973778307509	0.9362
gy1	C019-CHA-E19	Control	0.285285285285285	0.297973778307509	0.9574
gy1	C020-CHA-E20	Control	0.253776435045317	0.297973778307509	0.8517
gy1	C021-CHA-S01	Control	0.39417828987265	0.297973778307509	1.3229
gy1	C021-CHA-S01_2	Control	0.183150183150183	0.297973778307509	0.6147
gy1	C022-CHA-S02	Control	0.364298724954463	0.297973778307509	1.2226
gy1	C023-CHA-S03	Control	0.364520048602673	0.297973778307509	1.2233
gy1	C023-CHA-S03_2	Control	0.264423076923077	0.297973778307509	0.8874
gy1	C024-CHA-S04	r1-r2-gy1	0	0.297973778307509	0.0000
gy1	C024-CHA-S04_2	Control	0.283921099820681	0.297973778307509	0.9528
gy1	C025-CHA-S05	CON	0.0957510472770796	0.297973778307509	0.3213
gy1	C026-CHA-S06	Control	0.364741641337386	0.297973778307509	1.2241
gy1	C027-CHA-S07	Control	0.377818403412553	0.297973778307509	1.2680
gy1	C028-CHA-S08	Control	0.291616038882138	0.297973778307509	0.9787
gy1	C029-CHA-S09	Control	0.257731958762887	0.297973778307509	0.8649
gy1	C030-CHA-S10	Control	0.301023479831427	0.297973778307509	1.0102
gy1	C035-CHA-S15	Control	0.428396572827417	0.297973778307509	1.4377
gy1	C036-CHA-S16	r1-r2-gy1	0	0.297973778307509	0.0000
gy1	C037-CHA-S17	Control	0.255009107468124	0.297973778307509	0.8558
gy1	C038-CHA-S18	Control	0.258515815085158	0.297973778307509	0.8676
gy1	C039-CHA-S19	Control	0.257419745608722	0.297973778307509	0.8639
gy1	C040-CHA-S20	Control	0.312876052948255	0.297973778307509	1.0500
gy1	C041-CHA-N01	Control	0.422705314009662	0.297973778307509	1.4186
gy1	C042-CHA-N02	Control	0.244947948560931	0.297973778307509	0.8220
gy1	C044-CHA-N04	Control	0.289457647775747	0.297973778307509	0.9714
gy1	C045-CHA-N05	Control	0.300120048019208	0.297973778307509	1.0072
gy1	C046-CHA-N06	r3-r4-g1-g2-b4	0.323547034152187	0.297973778307509	1.0858
gy1	C047-CHA-N07	r3-r4-g1-g2-b4	0.215568862275449	0.297973778307509	0.7234
gy1	C048-CHA-N08	Control	0.374622356495468	0.297973778307509	1.2572
gy1	C049-CHA-N09	Control	0.247349823321555	0.297973778307509	0.8301
gy1	C050-CHA-N10	CON	0.0361881785283474	0.297973778307509	0.1214
gy1	C051-CHA-N11	CON	0.0242571255306246	0.297973778307509	0.0814
gy1	C052-CHA-N12	r3-r4-g2-b3-gy1	0	0.297973778307509	0.0000
gy1	C054-CHA-N14	Control	0.280146163215591	0.297973778307509	0.9402
gy1	C055-CHA-N15	CON	0.036319612590799	0.297973778307509	0.1219
gy1	C056-CHA-N16	Control	0.31980319803198	0.297973778307509	1.0733
gy1	C057-CHA-N17	Control	0.281173594132029	0.297973778307509	0.9436
gy1	C058-CHA-N18	Control	0.695344725987036	0.297973778307509	2.3336
gy1	C059-CHA-N19	r3-r4-g2-b3-gy1	0	0.297973778307509	0.0000
gy1	C061-CHA-NE01	CON	0.061012812690665	0.297973778307509	0.2048
gy1	C062-CHA-NE02	Control	0.303951367781155	0.297973778307509	1.0201
gy1	C063-CHA-NE03	Control	0.339805825242718	0.297973778307509	1.1404
gy1	C064-CHA-NE04	r3-r4-g1-g2-b4	0.633373934226553	0.297973778307509	2.1256
gy1	C066-CHA-NE06	Control	0.389983579638752	0.297973778307509	1.3088
gy1	C067-CHA-NE07	Control	0.290909090909091	0.297973778307509	0.9763
gy1	C069-CHA-NE09	Control	0.288929440389294	0.297973778307509	0.9696
gy1	C070-CHA-NE10	Control	0.278450363196126	0.297973778307509	0.9345
gy1	C071-CHA-NE11	Control	0.224188790560472	0.297973778307509	0.7524
gy1	C072-CHA-NE12	Control	0.362756952841596	0.297973778307509	1.2174
gy1	C073-CHA-NE13	r3-r4-g1-g2-b4	0.552552552552553	0.297973778307509	1.8544
gy1	C074-CHA-NE14	Control	0.276442307692308	0.297973778307509	0.9277
gy1	C075-CHA-NE15	CON	0	0.297973778307509	0.0000
gy1	C076-CHA-NE16	Control	0.24390243902439	0.297973778307509	0.8185
gy1	C077-CHA-NE17	r3-r4-g2-b3-gy1	0	0.297973778307509	0.0000
gy1	C078-CHA-NE18	r3-r4-g1-g2-b4	0.761730652041438	0.297973778307509	2.5564
gy1	C079-CHA-NE19	Control	0.38130381303813	0.297973778307509	1.2797
gy1	C082-CHA-C02	Control	0.330679730557257	0.297973778307509	1.1098
gy1	C083-CHA-C03	r3-r4-g1-g2-b4	0.423728813559322	0.297973778307509	1.4220
gy1	C084-CHA-C04	Control	0.291085506367495	0.297973778307509	0.9769
gy1	C086-CHA-C06	Control	0.287451630735213	0.297973778307509	0.9647
gy1	C087-CHA-C07	Control	0.457072266831377	0.297973778307509	1.5339
gy1	C088-CHA-C08	Control	0.320394331484904	0.297973778307509	1.0752
gy1	C089-CHA-C09	Control	0.42092603728202	0.297973778307509	1.4126
gy1	C090-CHA-C10	Control	0.446428571428571	0.297973778307509	1.4982
gy1	C091-CHA-C11	r3-r4-g1-g2-b4	0.649038461538462	0.297973778307509	2.1782
gy1	C094-CHA-C14	r3-r4-g1-g2-b4	0.765492102065613	0.297973778307509	2.5690
gy1	C095-CHA-C15	CON	0.0599161174355902	0.297973778307509	0.2011
gy1	C096-CHA-C16	r3-r4-g2-b3-gy1	0	0.297973778307509	0.0000
gy1	C097-CHA-C17	Control	0.314579552329099	0.297973778307509	1.0557
gy1	C099-CHA-C19	Control	0.350396099939062	0.297973778307509	1.1759
gy1	C100-CHA-C20	Control	0.217654171704958	0.297973778307509	0.7304
gy1	C102-CZA02	Control	0.449400798934754	0.297973778307509	1.5082
gy1	C107-CZA07	r3-r4-g1-g2-b4	0.583232077764277	0.297973778307509	1.9573
gy1	C111-CUG03	Control	0.24375380865326	0.297973778307509	0.8180
gy1	C112-CUG04	r1-r2-gy1	0	0.297973778307509	0.0000
gy1	C114-CMG01	Control	0.347930413917217	0.297973778307509	1.1677
gy1	C116-CMG03	CON	0.0359928014397121	0.297973778307509	0.1208
gy1	C117-CMG04	Control	0.239808153477218	0.297973778307509	0.8048
gy1	C118-CMG05	Control	0.276941601444913	0.297973778307509	0.9294
gy1	C120-CKZ02	CON	0.243013365735115	0.297973778307509	0.8156
gy1	C121-CKZ03	CON	0.235003092145949	0.297973778307509	0.7887
gy1	C122-CKZ04	CON	0.0919681177191907	0.297973778307509	0.3086
gy1	C127-CZH04	Control	0.380837843255161	0.297973778307509	1.2781
gy1	C134-CMH01	Control	0.181818181818182	0.297973778307509	0.6102
gy1	C137-CMH04	Control	0.367197062423501	0.297973778307509	1.2323
gy1	C138-CMH05	Control	0.311563810665069	0.297973778307509	1.0456
gy1	C139-CBY01	Control	0.327868852459016	0.297973778307509	1.1003
gy1	C142-CHU01	Control	0.255598831548199	0.297973778307509	0.8578
gy1	C144-CHU03	Control	0.256952841596131	0.297973778307509	0.8623
gy1	C145-CMA01	Control	0.304985337243402	0.297973778307509	1.0235
gy1	C148-CTJ01	Control	0.301023479831427	0.297973778307509	1.0102
gy1	C149-CTJ02	Control	0.229638701775873	0.297973778307509	0.7707
gy1	C150-CTJ03	r1-r2-gy1	0	0.297973778307509	0.0000
gy1	C151-CHA-E21	Control	0.322481572481572	0.297973778307509	1.0822
gy1	C152-CKZ06	Control	0.432098765432099	0.297973778307509	1.4501
gy1	C153-CHA-S21	Control	0.265625	0.297973778307509	0.8914
gy1	C154-CBA01	r3-r4-g1-g2-b4	0.290030211480363	0.297973778307509	0.9733
gy1	C156-CBA03	Control	0.181818181818182	0.297973778307509	0.6102
gy1	KOR01	Control	0.190023752969121	0.297973778307509	0.6377
gy1	KOR02	Control	0.297973778307509	0.297973778307509	1.0000
gy1	KOR03	Control	0.422039859320047	0.297973778307509	1.4164
gy1	KOR04	CON	0.0702576112412178	0.297973778307509	0.2358
gy1	KOR05	Control	0.400707130229817	0.297973778307509	1.3448
gy1	KOR07	CON	0.0700934579439252	0.297973778307509	0.2352
gy2	C001-CHA-E01	Control	0.408899579073963	0.303214069132808	1.3486
gy2	C002-CHA-E02	Control	0.3003003003003	0.303214069132808	0.9904
gy2	C003-CHA-E03	Control	0.294482331060136	0.303214069132808	0.9712
gy2	C004-CHA-E04	Control	0.329469188529591	0.303214069132808	1.0866
gy2	C005-CHA-E05	CON	0.539568345323741	0.303214069132808	1.7795
gy2	C006-CHA-E06	Control	0.359928014397121	0.303214069132808	1.1870
gy2	C007-CHA-E07	r3-r4-g1-g2-b4	0.180722891566265	0.303214069132808	0.5960
gy2	C008-CHA-E08	Control	0.271084337349398	0.303214069132808	0.8940
gy2	C010-CHA-E10	r1-r2-gy1	0.327272727272727	0.303214069132808	1.0793
gy2	C011-CHA-E11	r3-r4-g2-b3-gy1	0.362976406533575	0.303214069132808	1.1971
gy2	C012-CHA-E12	Control	0.311190903650509	0.303214069132808	1.0263
gy2	C013-CHA-E13	Control	0.304506699147381	0.303214069132808	1.0043
gy2	C014-CHA-E14	Control	0.252707581227437	0.303214069132808	0.8334
gy2	C015-CHA-E15	Control	0.36697247706422	0.303214069132808	1.2103
gy2	C016-CHA-E16	r3-r4-g1-g2-b4	0.63855421686747	0.303214069132808	2.1060
gy2	C017-CHA-E17	Control	0.119545726240287	0.303214069132808	0.3943
gy2	C018-CHA-E18	Control	0.266828380836871	0.303214069132808	0.8800
gy2	C019-CHA-E19	Control	0.315315315315315	0.303214069132808	1.0399
gy2	C020-CHA-E20	Control	0.181268882175227	0.303214069132808	0.5978
gy2	C021-CHA-S01	Control	0.257731958762887	0.303214069132808	0.8500
gy2	C021-CHA-S01_2	Control	0.378510378510379	0.303214069132808	1.2483
gy2	C022-CHA-S02	Control	0.267152398299939	0.303214069132808	0.8811
gy2	C023-CHA-S03	Control	0.340218712029162	0.303214069132808	1.1220
gy2	C023-CHA-S03_2	Control	0.228365384615385	0.303214069132808	0.7531
gy2	C024-CHA-S04	r1-r2-gy1	0.332326283987915	0.303214069132808	1.0960
gy2	C024-CHA-S04_2	Control	0.283921099820681	0.303214069132808	0.9364
gy2	C025-CHA-S05	CON	0.478755236385398	0.303214069132808	1.5789
gy2	C026-CHA-S06	Control	0.364741641337386	0.303214069132808	1.2029
gy2	C027-CHA-S07	Control	0.304692260816575	0.303214069132808	1.0049
gy2	C028-CHA-S08	Control	0.279465370595383	0.303214069132808	0.9217
gy2	C029-CHA-S09	Control	0.409338993329291	0.303214069132808	1.3500
gy2	C030-CHA-S10	Control	0.228777844671884	0.303214069132808	0.7545
gy2	C035-CHA-S15	Control	0.321297429620563	0.303214069132808	1.0596
gy2	C036-CHA-S16	r1-r2-gy1	0.449640287769784	0.303214069132808	1.4829
gy2	C037-CHA-S17	Control	0.303582270795386	0.303214069132808	1.0012
gy2	C038-CHA-S18	Control	0.288929440389294	0.303214069132808	0.9529
gy2	C039-CHA-S19	Control	0.211992731677771	0.303214069132808	0.6992
gy2	C040-CHA-S20	Control	0.312876052948255	0.303214069132808	1.0319
gy2	C041-CHA-N01	Control	0.338164251207729	0.303214069132808	1.1153
gy2	C042-CHA-N02	Control	0.367421922841396	0.303214069132808	1.2118
gy2	C044-CHA-N04	Control	0.258988421694089	0.303214069132808	0.8541
gy2	C045-CHA-N05	Control	0.255102040816327	0.303214069132808	0.8413
gy2	C046-CHA-N06	r3-r4-g1-g2-b4	0.287597363690833	0.303214069132808	0.9485
gy2	C047-CHA-N07	r3-r4-g1-g2-b4	0.251497005988024	0.303214069132808	0.8294
gy2	C048-CHA-N08	Control	0.253776435045317	0.303214069132808	0.8370
gy2	C049-CHA-N09	Control	0.259128386336867	0.303214069132808	0.8546
gy2	C050-CHA-N10	CON	0.615199034981906	0.303214069132808	2.0289
gy2	C051-CHA-N11	CON	0.545785324439054	0.303214069132808	1.8000
gy2	C052-CHA-N12	r3-r4-g2-b3-gy1	0.386414480374212	0.303214069132808	1.2744
gy2	C054-CHA-N14	Control	0.401948842874543	0.303214069132808	1.3256
gy2	C055-CHA-N15	CON	0.605326876513317	0.303214069132808	1.9964
gy2	C056-CHA-N16	Control	0.30750307503075	0.303214069132808	1.0141
gy2	C057-CHA-N17	Control	0.342298288508557	0.303214069132808	1.1289
gy2	C058-CHA-N18	Control	0.318208603417796	0.303214069132808	1.0495
gy2	C059-CHA-N19	r3-r4-g2-b3-gy1	0.426049908703591	0.303214069132808	1.4051
gy2	C061-CHA-NE01	CON	0.48810250152532	0.303214069132808	1.6098
gy2	C062-CHA-NE02	Control	0.364741641337386	0.303214069132808	1.2029
gy2	C063-CHA-NE03	Control	0.29126213592233	0.303214069132808	0.9606
gy2	C064-CHA-NE04	r3-r4-g1-g2-b4	0.341047503045067	0.303214069132808	1.1248
gy2	C066-CHA-NE06	Control	0.431034482758621	0.303214069132808	1.4216
gy2	C067-CHA-NE07	Control	0.242424242424242	0.303214069132808	0.7995
gy2	C069-CHA-NE09	Control	0.228102189781022	0.303214069132808	0.7523
gy2	C070-CHA-NE10	Control	0.314769975786925	0.303214069132808	1.0381
gy2	C071-CHA-NE11	Control	0.176991150442478	0.303214069132808	0.5837
gy2	C072-CHA-NE12	Control	0.217654171704958	0.303214069132808	0.7178
gy2	C073-CHA-NE13	r3-r4-g1-g2-b4	0.18018018018018	0.303214069132808	0.5942
gy2	C074-CHA-NE14	Control	0.228365384615385	0.303214069132808	0.7531
gy2	C075-CHA-NE15	CON	0.634824667472793	0.303214069132808	2.0937
gy2	C076-CHA-NE16	Control	0.25609756097561	0.303214069132808	0.8446
gy2	C077-CHA-NE17	r3-r4-g2-b3-gy1	0.36101083032491	0.303214069132808	1.1906
gy2	C078-CHA-NE18	r3-r4-g1-g2-b4	0	0.303214069132808	0.0000
gy2	C079-CHA-NE19	Control	0.31980319803198	0.303214069132808	1.0547
gy2	C082-CHA-C02	Control	0.35517452541335	0.303214069132808	1.1714
gy2	C083-CHA-C03	r3-r4-g1-g2-b4	0.351089588377724	0.303214069132808	1.1579
gy2	C084-CHA-C04	Control	0.303214069132808	0.303214069132808	1.0000
gy2	C086-CHA-C06	Control	0.287451630735213	0.303214069132808	0.9480
gy2	C087-CHA-C07	Control	0.370599135268684	0.303214069132808	1.2222
gy2	C088-CHA-C08	Control	0.258780036968577	0.303214069132808	0.8535
gy2	C089-CHA-C09	Control	0.255562236921227	0.303214069132808	0.8428
gy2	C090-CHA-C10	Control	0.384852216748769	0.303214069132808	1.2692
gy2	C091-CHA-C11	r3-r4-g1-g2-b4	0.240384615384615	0.303214069132808	0.7928
gy2	C094-CHA-C14	r3-r4-g1-g2-b4	0.303766707168894	0.303214069132808	1.0018
gy2	C095-CHA-C15	CON	0.524266027561414	0.303214069132808	1.7290
gy2	C096-CHA-C16	r3-r4-g2-b3-gy1	0.423472474289171	0.303214069132808	1.3966
gy2	C097-CHA-C17	Control	0.387174833635814	0.303214069132808	1.2769
gy2	C099-CHA-C19	Control	0.258988421694089	0.303214069132808	0.8541
gy2	C100-CHA-C20	Control	0.278113663845224	0.303214069132808	0.9172
gy2	C102-CZA02	Control	0.266311584553928	0.303214069132808	0.8783
gy2	C107-CZA07	r3-r4-g1-g2-b4	0.364520048602673	0.303214069132808	1.2022
gy2	C111-CUG03	Control	0.24375380865326	0.303214069132808	0.8039
gy2	C112-CUG04	r1-r2-gy1	0.407249032783547	0.303214069132808	1.3431
gy2	C114-CMG01	Control	0.383923215356929	0.303214069132808	1.2662
gy2	C116-CMG03	CON	0.659868026394721	0.303214069132808	2.1762
gy2	C117-CMG04	Control	0.251798561151079	0.303214069132808	0.8304
gy2	C118-CMG05	Control	0.361228175797712	0.303214069132808	1.1913
